65854,2141.8
65855,2141.9
65856,2142.0
65857,2142.1
65858,2142.2
65859,2142.3
65860,2142.4
65861,2142.5
65862,2142.6
65863,2142.7
65864,2142.8
65865,2142.9
65866,2143.0
65867,2143.1
65868,2143.2
65869,2143.3
65870,2143.4
65871,2143.5
65872,2143.6
65873,2143.7
65874,2143.8
65875,2143.9
65876,2144.0
65877,2144.1
65878,2144.2
65879,2144.3
65880,2144.4
65881,2144.5
65882,2144.6
65883,2144.7
65884,2144.8
65885,2144.9
65886,2145.0
65887,2145.1
65888,2145.2
65889,2145.3
65890,2145.4
65891,2145.5
65892,2145.6
65893,2145.7
65894,2145.8
65895,2145.9
65896,2146.0
65897,2146.1
65898,2146.2
65899,2146.3
65900,2146.4
65901,2146.5
65902,2146.6
65903,2146.7
65904,2146.8
65905,2146.9
65906,2147.0
65907,2147.1
65908,2147.2
65909,2147.3
65910,2147.4
65911,2147.5
65912,2147.6
65913,2147.7
65914,2147.8
65915,2147.9
65916,2148.0
65917,2148.1
65918,2148.2
65919,2148.3
65920,2148.4
65921,2148.5
65922,2148.6
65923,2148.7
65924,2148.8
65925,2148.9
65926,2149.0
65927,2149.1
65928,2149.2
65929,2149.3
65930,2149.4
65931,2149.5
65932,2149.6
65933,2149.7
65934,2149.8
65935,2149.9
65936,2150.0
65937,2150.1
65938,2150.2
65939,2150.3
65940,2150.4
65941,2150.5
65942,2150.6
65943,2150.7
65944,2150.8
65945,2150.9
65946,2151.0
65947,2151.1
65948,2151.2
65949,2151.3
65950,2151.4
65951,2151.5
65952,2151.6
65953,2151.7
65954,2151.8
65955,2151.9
65956,2152.0
65957,2152.1
65958,2152.2
65959,2152.3
65960,2152.4
65961,2152.5
65962,2152.6
65963,2152.7
65964,2152.8
65965,2152.9
65966,2153.0
65967,2153.1
65968,2153.2
65969,2153.3
65970,2153.4
65971,2153.5
65972,2153.6
65973,2153.7
65974,2153.8
65975,2153.9
65976,2154.0
65977,2154.1
65978,2154.2
65979,2154.3
65980,2154.4
65981,2154.5
65982,2154.6
65983,2154.7
65984,2154.8
65985,2154.9
65986,2155.0
65987,2155.1
65988,2155.2
65989,2155.3
65990,2155.4
65991,2155.5
65992,2155.6
65993,2155.7
65994,2155.8
65995,2155.9
65996,2156.0
65997,2156.1
65998,2156.2
65999,2156.3
66000,2156.4
66001,2156.5
66002,2156.6
66003,2156.7
66004,2156.8
66005,2156.9
66006,2157.0
66007,2157.1
66008,2157.2
66009,2157.3
66010,2157.4
66011,2157.5
66012,2157.6
66013,2157.7
66014,2157.8
66015,2157.9
66016,2158.0
66017,2158.1
66018,2158.2
66019,2158.3
66020,2158.4
66021,2158.5
66022,2158.6
66023,2158.7
66024,2158.8
66025,2158.9
66026,2159.0
66027,2159.1
66028,2159.2
66029,2159.3
66030,2159.4
66031,2159.5
66032,2159.6
66033,2159.7
66034,2159.8
66035,2159.9
66036,2160.0
66037,2160.1
66038,2160.2
66039,2160.3
66040,2160.4
66041,2160.5
66042,2160.6
66043,2160.7
66044,2160.8
66045,2160.9
66046,2161.0
66047,2161.1
66048,2161.2
66049,2161.3
66050,2161.4
66051,2161.5
66052,2161.6
66053,2161.7
66054,2161.8
66055,2161.9
66056,2162.0
66057,2162.1
66058,2162.2
66059,2162.3
66060,2162.4
66061,2162.5
66062,2162.6
66063,2162.7
66064,2162.8
66065,2162.9
66066,2163.0
66067,2163.1
66068,2163.2
66069,2163.3
66070,2163.4
66071,2163.5
66072,2163.6
66073,2163.7
66074,2163.8
66075,2163.9
66076,2164.0
66077,2164.1
66078,2164.2
66079,2164.3
66080,2164.4
66081,2164.5
66082,2164.6
66083,2164.7
66084,2164.8
66085,2164.9
66086,2165.0
66087,2165.1
66088,2165.2
66089,2165.3
66090,2165.4
66091,2165.5
66092,2165.6
66093,2165.7
66094,2165.8
66095,2165.9
66096,2166.0
66097,2166.1
66098,2166.2
66099,2166.3
66100,2166.4
66101,2166.5
66102,2166.6
66103,2166.7
66104,2166.8
66105,2166.9
66106,2167.0
66107,2167.1
66108,2167.2
66109,2167.3
66110,2167.4
66111,2167.5
66112,2167.6
66113,2167.7
66114,2167.8
66115,2167.9
66116,2168.0
66117,2168.1
66118,2168.2
66119,2168.3
66120,2168.4
66121,2168.5
66122,2168.6
66123,2168.7
66124,2168.8
66125,2168.9
66126,2169.0
66127,2169.1
66128,2169.2
66129,2169.3
66130,2169.4
66131,2169.5
66132,2169.6
66133,2169.7
66134,2169.8
66135,2169.9
66136,2170.0
66137,2170.1
66138,2170.2
66139,2170.3
66140,2170.4
66141,2170.5
66142,2170.6
66143,2170.7
66144,2170.8
66145,2170.9
66146,2171.0
66147,2171.1
66148,2171.2
66149,2171.3
66150,2171.4
66151,2171.5
66152,2171.6
66153,2171.7
66154,2171.8
66155,2171.9
66156,2172.0
66157,2172.1
66158,2172.2
66159,2172.3
66160,2172.4
66161,2172.5
66162,2172.6
66163,2172.7
66164,2172.8
66165,2172.9
66166,2173.0
66167,2173.1
66168,2173.2
66169,2173.3
66170,2173.4
66171,2173.5
66172,2173.6
66173,2173.7
66174,2173.8
66175,2173.9
66176,2174.0
66177,2174.1
66178,2174.2
66179,2174.3
66180,2174.4
66181,2174.5
66182,2174.6
66183,2174.7
66184,2174.8
66185,2174.9
66186,2175.0
66187,2175.1
66188,2175.2
66189,2175.3
66190,2175.4
66191,2175.5
66192,2175.6
66193,2175.7
66194,2175.8
66195,2175.9
66196,2176.0
66197,2176.1
66198,2176.2
66199,2176.3
66200,2176.4
66201,2176.5
66202,2176.6
66203,2176.7
66204,2176.8
66205,2176.9
66206,2177.0
66207,2177.1
66208,2177.2
66209,2177.3
66210,2177.4
66211,2177.5
66212,2177.6
66213,2177.7
66214,2177.8
66215,2177.9
66216,2178.0
66217,2178.1
66218,2178.2
66219,2178.3
66220,2178.4
66221,2178.5
66222,2178.6
66223,2178.7
66224,2178.8
66225,2178.9
66226,2179.0
66227,2179.1
66228,2179.2
66229,2179.3
66230,2179.4
66231,2179.5
66232,2179.6
66233,2179.7
66234,2179.8
66235,2179.9
66236,2180.0
66237,2180.1
66238,2180.2
66239,2180.3
66240,2180.4
66241,2180.5
66242,2180.6
66243,2180.7
66244,2180.8
66245,2180.9
66246,2181.0
66247,2181.1
66248,2181.2
66249,2181.3
66250,2181.4
66251,2181.5
66252,2181.6
66253,2181.7
66254,2181.8
66255,2181.9
66256,2182.0
66257,2182.1
66258,2182.2
66259,2182.3
66260,2182.4
66261,2182.5
66262,2182.6
66263,2182.7
66264,2182.8
66265,2182.9
66266,2183.0
66267,2183.1
66268,2183.2
66269,2183.3
66270,2183.4
66271,2183.5
66272,2183.6
66273,2183.7
66274,2183.8
66275,2183.9
66276,2184.0
66277,2184.1
66278,2184.2
66279,2184.3
66280,2184.4
66281,2184.5
66282,2184.6
66283,2184.7
66284,2184.8
66285,2184.9
66286,2185.0
66287,2185.1
66288,2185.2
66289,2185.3
66290,2185.4
66291,2185.5
66292,2185.6
66293,2185.7
66294,2185.8
66295,2185.9
66296,2186.0
66297,2186.1
66298,2186.2
66299,2186.3
66300,2186.4
66301,2186.5
66302,2186.6
66303,2186.7
66304,2186.8
66305,2186.9
66306,2187.0
66307,2187.1
66308,2187.2
66309,2187.3
66310,2187.4
66311,2187.5
66312,2187.6
66313,2187.7
66314,2187.8
66315,2187.9
66316,2188.0
66317,2188.1
66318,2188.2
66319,2188.3
66320,2188.4
66321,2188.5
66322,2188.6
66323,2188.7
66324,2188.8
66325,2188.9
66326,2189.0
66327,2189.1
66328,2189.2
66329,2189.3
66330,2189.4
66331,2189.5
66332,2189.6
66333,2189.7
66334,2189.8
66335,2189.9
66336,2190.0
66337,2190.1
66338,2190.2
66339,2190.3
66340,2190.4
66341,2190.5
66342,2190.6
66343,2190.7
66344,2190.8
66345,2190.9
66346,2191.0
66347,2191.1
66348,2191.2
66349,2191.3
66350,2191.4
66351,2191.5
66352,2191.6
66353,2191.7
66354,2191.8
66355,2191.9
66356,2192.0
66357,2192.1
66358,2192.2
66359,2192.3
66360,2192.4
66361,2192.5
66362,2192.6
66363,2192.7
66364,2192.8
66365,2192.9
66366,2193.0
66367,2193.1
66368,2193.2
66369,2193.3
66370,2193.4
66371,2193.5
66372,2193.6
66373,2193.7
66374,2193.8
66375,2193.9
66376,2194.0
66377,2194.1
66378,2194.2
66379,2194.3
66380,2194.4
66381,2194.5
66382,2194.6
66383,2194.7
66384,2194.8
66385,2194.9
66386,2195.0
66387,2195.1
66388,2195.2
66389,2195.3
66390,2195.4
66391,2195.5
66392,2195.6
66393,2195.7
66394,2195.8
66395,2195.9
66396,2196.0
66397,2196.1
66398,2196.2
66399,2196.3
66400,2196.4
66401,2196.5
66402,2196.6
66403,2196.7
66404,2196.8
66405,2196.9
66406,2197.0
66407,2197.1
66408,2197.2
66409,2197.3
66410,2197.4
66411,2197.5
66412,2197.6
66413,2197.7
66414,2197.8
66415,2197.9
66416,2198.0
66417,2198.1
66418,2198.2
66419,2198.3
66420,2198.4
66421,2198.5
66422,2198.6
66423,2198.7
66424,2198.8
66425,2198.9
66426,2199.0
66427,2199.1
66428,2199.2
66429,2199.3
66430,2199.4
66431,2199.5
66432,2199.6
66433,2199.7
66434,2199.8
66436,2110.0
66437,2110.1
66438,2110.2
66439,2110.3
66440,2110.4
66441,2110.5
66442,2110.6
66443,2110.7
66444,2110.8
66445,2110.9
66446,2111.0
66447,2111.1
66448,2111.2
66449,2111.3
66450,2111.4
66451,2111.5
66452,2111.6
66453,2111.7
66454,2111.8
66455,2111.9
66456,2112.0
66457,2112.1
66458,2112.2
66459,2112.3
66460,2112.4
66461,2112.5
66462,2112.6
66463,2112.7
66464,2112.8
66465,2112.9
66466,2113.0
66467,2113.1
66468,2113.2
66469,2113.3
66470,2113.4
66471,2113.5
66472,2113.6
66473,2113.7
66474,2113.8
66475,2113.9
66476,2114.0
66477,2114.1
66478,2114.2
66479,2114.3
66480,2114.4
66481,2114.5
66482,2114.6
66483,2114.7
66484,2114.8
66485,2114.9
66486,2115.0
66487,2115.1
66488,2115.2
66489,2115.3
66490,2115.4
66491,2115.5
66492,2115.6
66493,2115.7
66494,2115.8
66495,2115.9
66496,2116.0
66497,2116.1
66498,2116.2
66499,2116.3
66500,2116.4
66501,2116.5
66502,2116.6
66503,2116.7
66504,2116.8
66505,2116.9
66506,2117.0
66507,2117.1
66508,2117.2
66509,2117.3
66510,2117.4
66511,2117.5
66512,2117.6
66513,2117.7
66514,2117.8
66515,2117.9
66516,2118.0
66517,2118.1
66518,2118.2
66519,2118.3
66520,2118.4
66521,2118.5
66522,2118.6
66523,2118.7
66524,2118.8
66525,2118.9
66526,2119.0
66527,2119.1
66528,2119.2
66529,2119.3
66530,2119.4
66531,2119.5
66532,2119.6
66533,2119.7
66534,2119.8
66535,2119.9
66536,2120.0
66537,2120.1
66538,2120.2
66539,2120.3
66540,2120.4
66541,2120.5
66542,2120.6
66543,2120.7
66544,2120.8
66545,2120.9
66546,2121.0
66547,2121.1
66548,2121.2
66549,2121.3
66550,2121.4
66551,2121.5
66552,2121.6
66553,2121.7
66554,2121.8
66555,2121.9
66556,2122.0
66557,2122.1
66558,2122.2
66559,2122.3
66560,2122.4
66561,2122.5
66562,2122.6
66563,2122.7
66564,2122.8
66565,2122.9
66566,2123.0
66567,2123.1
66568,2123.2
66569,2123.3
66570,2123.4
66571,2123.5
66572,2123.6
66573,2123.7
66574,2123.8
66575,2123.9
66576,2124.0
66577,2124.1
66578,2124.2
66579,2124.3
66580,2124.4
66581,2124.5
66582,2124.6
66583,2124.7
66584,2124.8
66585,2124.9
66586,2125.0
66587,2125.1
66588,2125.2
66589,2125.3
66590,2125.4
66591,2125.5
66592,2125.6
66593,2125.7
66594,2125.8
66595,2125.9
66596,2126.0
66597,2126.1
66598,2126.2
66599,2126.3
66600,2126.4
66601,2126.5
66602,2126.6
66603,2126.7
66604,2126.8
66605,2126.9
66606,2127.0
66607,2127.1
66608,2127.2
66609,2127.3
66610,2127.4
66611,2127.5
66612,2127.6
66613,2127.7
66614,2127.8
66615,2127.9
66616,2128.0
66617,2128.1
66618,2128.2
66619,2128.3
66620,2128.4
66621,2128.5
66622,2128.6
66623,2128.7
66624,2128.8
66625,2128.9
66626,2129.0
66627,2129.1
66628,2129.2
66629,2129.3
66630,2129.4
66631,2129.5
66632,2129.6
66633,2129.7
66634,2129.8
66635,2129.9
66636,2130.0
66637,2130.1
66638,2130.2
66639,2130.3
66640,2130.4
66641,2130.5
66642,2130.6
66643,2130.7
66644,2130.8
66645,2130.9
66646,2131.0
66647,2131.1
66648,2131.2
66649,2131.3
66650,2131.4
66651,2131.5
66652,2131.6
66653,2131.7
66654,2131.8
66655,2131.9
66656,2132.0
66657,2132.1
66658,2132.2
66659,2132.3
66660,2132.4
66661,2132.5
66662,2132.6
66663,2132.7
66664,2132.8
66665,2132.9
66666,2133.0
66667,2133.1
66668,2133.2
66669,2133.3
66670,2133.4
66671,2133.5
66672,2133.6
66673,2133.7
66674,2133.8
66675,2133.9
66676,2134.0
66677,2134.1
66678,2134.2
66679,2134.3
66680,2134.4
66681,2134.5
66682,2134.6
66683,2134.7
66684,2134.8
66685,2134.9
66686,2135.0
66687,2135.1
66688,2135.2
66689,2135.3
66690,2135.4
66691,2135.5
66692,2135.6
66693,2135.7
66694,2135.8
66695,2135.9
66696,2136.0
66697,2136.1
66698,2136.2
66699,2136.3
66700,2136.4
66701,2136.5
66702,2136.6
66703,2136.7
66704,2136.8
66705,2136.9
66706,2137.0
66707,2137.1
66708,2137.2
66709,2137.3
66710,2137.4
66711,2137.5
66712,2137.6
66713,2137.7
66714,2137.8
66715,2137.9
66716,2138.0
66717,2138.1
66718,2138.2
66719,2138.3
66720,2138.4
66721,2138.5
66722,2138.6
66723,2138.7
66724,2138.8
66725,2138.9
66726,2139.0
66727,2139.1
66728,2139.2
66729,2139.3
66730,2139.4
66731,2139.5
66732,2139.6
66733,2139.7
66734,2139.8
66735,2139.9
66736,2140.0
66737,2140.1
66738,2140.2
66739,2140.3
66740,2140.4
66741,2140.5
66742,2140.6
66743,2140.7
66744,2140.8
66745,2140.9
66746,2141.0
66747,2141.1
66748,2141.2
66749,2141.3
66750,2141.4
66751,2141.5
66752,2141.6
66753,2141.7
66754,2141.8
66755,2141.9
66756,2142.0
66757,2142.1
66758,2142.2
66759,2142.3
66760,2142.4
66761,2142.5
66762,2142.6
66763,2142.7
66764,2142.8
66765,2142.9
66766,2143.0
66767,2143.1
66768,2143.2
66769,2143.3
66770,2143.4
66771,2143.5
66772,2143.6
66773,2143.7
66774,2143.8
66775,2143.9
66776,2144.0
66777,2144.1
66778,2144.2
66779,2144.3
66780,2144.4
66781,2144.5
66782,2144.6
66783,2144.7
66784,2144.8
66785,2144.9
66786,2145.0
66787,2145.1
66788,2145.2
66789,2145.3
66790,2145.4
66791,2145.5
66792,2145.6
66793,2145.7
66794,2145.8
66795,2145.9
66796,2146.0
66797,2146.1
66798,2146.2
66799,2146.3
66800,2146.4
66801,2146.5
66802,2146.6
66803,2146.7
66804,2146.8
66805,2146.9
66806,2147.0
66807,2147.1
66808,2147.2
66809,2147.3
66810,2147.4
66811,2147.5
66812,2147.6
66813,2147.7
66814,2147.8
66815,2147.9
66816,2148.0
66817,2148.1
66818,2148.2
66819,2148.3
66820,2148.4
66821,2148.5
66822,2148.6
66823,2148.7
66824,2148.8
66825,2148.9
66826,2149.0
66827,2149.1
66828,2149.2
66829,2149.3
66830,2149.4
66831,2149.5
66832,2149.6
66833,2149.7
66834,2149.8
66835,2149.9
66836,2150.0
66837,2150.1
66838,2150.2
66839,2150.3
66840,2150.4
66841,2150.5
66842,2150.6
66843,2150.7
66844,2150.8
66845,2150.9
66846,2151.0
66847,2151.1
66848,2151.2
66849,2151.3
66850,2151.4
66851,2151.5
66852,2151.6
66853,2151.7
66854,2151.8
66855,2151.9
66856,2152.0
66857,2152.1
66858,2152.2
66859,2152.3
66860,2152.4
66861,2152.5
66862,2152.6
66863,2152.7
66864,2152.8
66865,2152.9
66866,2153.0
66867,2153.1
66868,2153.2
66869,2153.3
66870,2153.4
66871,2153.5
66872,2153.6
66873,2153.7
66874,2153.8
66875,2153.9
66876,2154.0
66877,2154.1
66878,2154.2
66879,2154.3
66880,2154.4
66881,2154.5
66882,2154.6
66883,2154.7
66884,2154.8
66885,2154.9
66886,2155.0
66887,2155.1
66888,2155.2
66889,2155.3
66890,2155.4
66891,2155.5
66892,2155.6
66893,2155.7
66894,2155.8
66895,2155.9
66896,2156.0
66897,2156.1
66898,2156.2
66899,2156.3
66900,2156.4
66901,2156.5
66902,2156.6
66903,2156.7
66904,2156.8
66905,2156.9
66906,2157.0
66907,2157.1
66908,2157.2
66909,2157.3
66910,2157.4
66911,2157.5
66912,2157.6
66913,2157.7
66914,2157.8
66915,2157.9
66916,2158.0
66917,2158.1
66918,2158.2
66919,2158.3
66920,2158.4
66921,2158.5
66922,2158.6
66923,2158.7
66924,2158.8
66925,2158.9
66926,2159.0
66927,2159.1
66928,2159.2
66929,2159.3
66930,2159.4
66931,2159.5
66932,2159.6
66933,2159.7
66934,2159.8
66935,2159.9
66936,2160.0
66937,2160.1
66938,2160.2
66939,2160.3
66940,2160.4
66941,2160.5
66942,2160.6
66943,2160.7
66944,2160.8
66945,2160.9
66946,2161.0
66947,2161.1
66948,2161.2
66949,2161.3
66950,2161.4
66951,2161.5
66952,2161.6
66953,2161.7
66954,2161.8
66955,2161.9
66956,2162.0
66957,2162.1
66958,2162.2
66959,2162.3
66960,2162.4
66961,2162.5
66962,2162.6
66963,2162.7
66964,2162.8
66965,2162.9
66966,2163.0
66967,2163.1
66968,2163.2
66969,2163.3
66970,2163.4
66971,2163.5
66972,2163.6
66973,2163.7
66974,2163.8
66975,2163.9
66976,2164.0
66977,2164.1
66978,2164.2
66979,2164.3
66980,2164.4
66981,2164.5
66982,2164.6
66983,2164.7
66984,2164.8
66985,2164.9
66986,2165.0
66987,2165.1
66988,2165.2
66989,2165.3
66990,2165.4
66991,2165.5
66992,2165.6
66993,2165.7
66994,2165.8
66995,2165.9
66996,2166.0
66997,2166.1
66998,2166.2
66999,2166.3
67000,2166.4
67001,2166.5
67002,2166.6
67003,2166.7
67004,2166.8
67005,2166.9
67006,2167.0
67007,2167.1
67008,2167.2
67009,2167.3
67010,2167.4
67011,2167.5
67012,2167.6
67013,2167.7
67014,2167.8
67015,2167.9
67016,2168.0
67017,2168.1
67018,2168.2
67019,2168.3
67020,2168.4
67021,2168.5
67022,2168.6
67023,2168.7
67024,2168.8
67025,2168.9
67026,2169.0
67027,2169.1
67028,2169.2
67029,2169.3
67030,2169.4
67031,2169.5
67032,2169.6
67033,2169.7
67034,2169.8
67035,2169.9
67036,2170.0
67037,2170.1
67038,2170.2
67039,2170.3
67040,2170.4
67041,2170.5
67042,2170.6
67043,2170.7
67044,2170.8
67045,2170.9
67046,2171.0
67047,2171.1
67048,2171.2
67049,2171.3
67050,2171.4
67051,2171.5
67052,2171.6
67053,2171.7
67054,2171.8
67055,2171.9
67056,2172.0
67057,2172.1
67058,2172.2
67059,2172.3
67060,2172.4
67061,2172.5
67062,2172.6
67063,2172.7
67064,2172.8
67065,2172.9
67066,2173.0
67067,2173.1
67068,2173.2
67069,2173.3
67070,2173.4
67071,2173.5
67072,2173.6
67073,2173.7
67074,2173.8
67075,2173.9
67076,2174.0
67077,2174.1
67078,2174.2
67079,2174.3
67080,2174.4
67081,2174.5
67082,2174.6
67083,2174.7
67084,2174.8
67085,2174.9
67086,2175.0
67087,2175.1
67088,2175.2
67089,2175.3
67090,2175.4
67091,2175.5
67092,2175.6
67093,2175.7
67094,2175.8
67095,2175.9
67096,2176.0
67097,2176.1
67098,2176.2
67099,2176.3
67100,2176.4
67101,2176.5
67102,2176.6
67103,2176.7
67104,2176.8
67105,2176.9
67106,2177.0
67107,2177.1
67108,2177.2
67109,2177.3
67110,2177.4
67111,2177.5
67112,2177.6
67113,2177.7
67114,2177.8
67115,2177.9
67116,2178.0
67117,2178.1
67118,2178.2
67119,2178.3
67120,2178.4
67121,2178.5
67122,2178.6
67123,2178.7
67124,2178.8
67125,2178.9
67126,2179.0
67127,2179.1
67128,2179.2
67129,2179.3
67130,2179.4
67131,2179.5
67132,2179.6
67133,2179.7
67134,2179.8
67135,2179.9
67136,2180.0
67137,2180.1
67138,2180.2
67139,2180.3
67140,2180.4
67141,2180.5
67142,2180.6
67143,2180.7
67144,2180.8
67145,2180.9
67146,2181.0
67147,2181.1
67148,2181.2
67149,2181.3
67150,2181.4
67151,2181.5
67152,2181.6
67153,2181.7
67154,2181.8
67155,2181.9
67156,2182.0
67157,2182.1
67158,2182.2
67159,2182.3
67160,2182.4
67161,2182.5
67162,2182.6
67163,2182.7
67164,2182.8
67165,2182.9
67166,2183.0
67167,2183.1
67168,2183.2
67169,2183.3
67170,2183.4
67171,2183.5
67172,2183.6
67173,2183.7
67174,2183.8
67175,2183.9
67176,2184.0
67177,2184.1
67178,2184.2
67179,2184.3
67180,2184.4
67181,2184.5
67182,2184.6
67183,2184.7
67184,2184.8
67185,2184.9
67186,2185.0
67187,2185.1
67188,2185.2
67189,2185.3
67190,2185.4
67191,2185.5
67192,2185.6
67193,2185.7
67194,2185.8
67195,2185.9
67196,2186.0
67197,2186.1
67198,2186.2
67199,2186.3
67200,2186.4
67201,2186.5
67202,2186.6
67203,2186.7
67204,2186.8
67205,2186.9
67206,2187.0
67207,2187.1
67208,2187.2
67209,2187.3
67210,2187.4
67211,2187.5
67212,2187.6
67213,2187.7
67214,2187.8
67215,2187.9
67216,2188.0
67217,2188.1
67218,2188.2
67219,2188.3
67220,2188.4
67221,2188.5
67222,2188.6
67223,2188.7
67224,2188.8
67225,2188.9
67226,2189.0
67227,2189.1
67228,2189.2
67229,2189.3
67230,2189.4
67231,2189.5
67232,2189.6
67233,2189.7
67234,2189.8
67235,2189.9
67236,2190.0
67237,2190.1
67238,2190.2
67239,2190.3
67240,2190.4
67241,2190.5
67242,2190.6
67243,2190.7
67244,2190.8
67245,2190.9
67246,2191.0
67247,2191.1
67248,2191.2
67249,2191.3
67250,2191.4
67251,2191.5
67252,2191.6
67253,2191.7
67254,2191.8
67255,2191.9
67256,2192.0
67257,2192.1
67258,2192.2
67259,2192.3
67260,2192.4
67261,2192.5
67262,2192.6
67263,2192.7
67264,2192.8
67265,2192.9
67266,2193.0
67267,2193.1
67268,2193.2
67269,2193.3
67270,2193.4
67271,2193.5
67272,2193.6
67273,2193.7
67274,2193.8
67275,2193.9
67276,2194.0
67277,2194.1
67278,2194.2
67279,2194.3
67280,2194.4
67281,2194.5
67282,2194.6
67283,2194.7
67284,2194.8
67285,2194.9
67286,2195.0
